w,l,nf,flavor,vg,mean_rel_error,vth_error
1.6e-06,2e-07,1,9,0.9,1.9994185562046909,0.5138727307837591
1e-07,6e-08,2,9,0.9,1.999415320855937,0.2308796844413037
2e-07,1e-06,1,0,0.0,1.9994080990084153,0.6645088942405001
3e-06,2e-07,1,5,0.0,1.9994045424243125,0.05293405708148491
1.6e-06,5e-07,8,6,0.9,1.9993991115195495,0.6584294368337242
1.6e-06,5e-07,4,9,0.9,1.9993986964910762,0.6916209471796928
8e-07,5e-07,8,2,0.0,1.9993826722074393,0.03890946020464148
1e-07,9e-08,4,7,0.9,1.9993799378432073,0.13777587529071966
8e-07,5e-07,4,4,0.0,1.99937740663946,-0.008259387109918137
8e-07,1e-06,8,1,0.0,1.9993773758382332,0.06876493566108688
4e-07,9e-08,1,8,0.9,1.9993753218078751,0.2826019932177432
2.65e-06,1e-06,8,9,0.9,1.9993655826548768,0.785097573049783
1e-07,9e-08,1,2,0.0,1.9993608754658012,-0.19006696038791449
3e-06,5e-07,4,6,0.9,1.999360855985067,0.6850740938851948
1.6e-06,1e-06,2,5,0.0,1.9993476201261255,0.04937723889417256
1.6e-06,2e-07,1,4,0.0,1.999346559195406,-0.05625106143484826
4e-07,5e-07,8,4,0.0,1.9993455220758747,-0.014439995715593623
1.6e-06,1e-06,2,4,0.0,1.999341483526297,0.0071676014755913675
2e-07,9e-08,1,1,0.0,1.9993385862814985,0.04681718901388843
3e-06,5e-07,1,5,0.0,1.9993372163002665,0.06623630198336583
2e-07,1e-06,4,0,0.0,1.9993371781284424,0.6655477251213325
2.65e-06,1e-06,2,1,0.0,1.999334071552785,0.04828613097865486
2e-07,5e-07,2,0,0.0,1.9993270383062325,0.6643141617663041
8e-07,9e-08,1,5,0.0,1.999325239707342,-0.10011438202688216
2e-07,9e-08,2,8,0.9,1.9993219099156385,0.2794592239056489
1e-07,6e-08,1,8,0.9,1.9993180695163013,0.13779558414623572
3e-06,5e-07,2,1,0.0,1.9993160279571505,0.015807636506307343
2.65e-06,1e-06,8,8,0.9,1.999314980126286,0.794927152119368
2e-07,9e-08,2,7,0.9,1.9993037625612264,0.23785403092166585
1.6e-06,5e-07,2,4,0.0,1.9992855641194587,0.018109845569646454
2.65e-06,1e-06,1,5,0.0,1.9992837885486996,0.03868507728627468
2.65e-06,1e-06,1,4,0.0,1.9992765641096775,0.014280484950452754
1e-07,9e-08,4,8,0.9,1.9992700037128988,0.2749712735031179
3e-06,5e-07,4,7,0.9,1.9992572039401124,0.7894069002771681
1.6e-06,5e-07,8,7,0.9,1.999253284927081,0.7829506012538637
1.6e-06,5e-07,4,1,0.0,1.9992504698686684,0.09109807241685353
8e-07,1e-06,8,2,0.0,1.9992479002026062,0.03049570109960542
3e-06,5e-07,2,2,0.0,1.9992475874729938,0.05011247252012785
4e-07,9e-08,1,7,0.9,1.9992471102533542,0.24965777115584292
4e-07,5e-07,1,0,0.0,1.999237882695153,0.663522485574523
1.6e-06,5e-07,4,2,0.0,1.9992367981832835,0.018773717832995196
2e-07,1e-06,2,0,0.0,1.9992305302529165,0.6677696217028488
8e-07,5e-07,8,1,0.0,1.9992247773548886,0.05893572073441433
2.65e-06,1e-06,2,2,0.0,1.9991780701673771,0.023721956951219036
3e-06,5e-07,1,4,0.0,1.9991640878876957,0.02464234336397675
1.6e-06,9e-08,1,2,0.0,1.9991596219202106,-0.06186468405754708
2e-07,9e-08,2,6,0.9,1.9991527146119843,0.1068399853195088
4e-07,9e-08,1,6,0.9,1.9991510994203836,0.11247565433183523
4e-07,9e-08,2,2,0.0,1.9991405749001525,-0.11049421621970557
8e-07,5e-07,8,5,0.0,1.9991391712867226,0.03996059551864628
3e-06,5e-07,4,8,0.9,1.9991127786891028,0.7811900911966504
2e-07,9e-08,2,5,0.0,1.9991016890734365,-0.15271021031119392
1e-07,5e-07,8,0,0.0,1.9991012067650717,0.6637921586346842
1e-07,9e-08,2,5,0.0,1.9990945681153829,-0.16953329353624158
1.6e-06,5e-07,8,8,0.9,1.9990924607822393,0.7857859383982596
8e-07,2e-07,1,0,0.0,1.9990790757900896,0.6605673398059496
8e-07,1e-06,1,0,0.0,1.9990669664172216,0.6656299121682825
2e-07,9e-08,2,2,0.0,1.9990592475126676,-0.13116948541650275
1.6e-06,1e-06,4,1,0.0,1.9990537381129312,0.04689191761835254
1.6e-06,1e-06,4,2,0.0,1.999046788106429,0.03326174778908564
4e-07,9e-08,2,5,0.0,1.9990466043250161,-0.1093021907872942
4e-07,1e-06,1,0,0.0,1.99904273522816,0.6647353279961381
3e-06,2e-07,1,6,0.9,1.9990372809485364,0.6703524102792937
8e-07,1e-06,8,5,0.0,1.9990328859870576,0.04729581041486197
8e-07,1e-06,8,4,0.0,1.9990289643728185,0.029684244618541467
2e-07,9e-08,2,1,0.0,1.9990256278203642,-0.1775489921039367
3e-06,5e-07,4,9,0.9,1.9990249723621218,0.7863110000907172
4e-07,9e-08,2,9,0.9,1.9990223650722598,0.33571981480828095
2e-07,9e-08,4,9,0.9,1.999013244750045,0.321145421475881
1e-07,4e-08,1,9,0.9,1.999012779363174,0.07095312164751218
1e-07,3e-08,1,9,0.9,1.999012779363174,0.07095312164751218
1.6e-06,5e-07,4,5,0.0,1.998975905547967,0.07673031642817962
3e-06,2e-07,1,8,0.9,1.9989709587751014,0.5669439071073381
2e-07,6e-08,2,9,0.9,1.9989556052035085,0.227100770376915
4e-07,6e-08,1,1,0.0,1.9989541661158818,-0.08919265859669223
3e-06,2e-07,1,7,0.9,1.9989455823989615,0.5274658760385362
1.6e-06,5e-07,8,9,0.9,1.9989435829737936,0.7849725284116269
8e-07,9e-08,2,2,0.0,1.9989401625900878,-0.08363997995342454
1e-07,9e-08,4,6,0.9,1.9989153748496933,0.11308367461345001
2e-07,6e-08,1,1,0.0,1.9989073292055686,0.12429875961014214
1e-07,9e-08,8,9,0.9,1.9989029731143186,0.3014031294332591
1.6e-06,9e-08,1,5,0.0,1.998897025246596,-0.03217654622248145
4e-07,6e-08,1,9,0.9,1.9988852173644598,0.22652220991233157
1.6e-06,9e-08,1,1,0.0,1.9988835855096976,-0.0783175215469526
1e-07,6e-08,1,7,0.9,1.9988722338030278,0.06402352316342597
1e-07,2e-07,1,0,0.0,1.9988675099610151,0.6161108566778686
2e-07,2e-07,1,0,0.0,1.998863599441087,0.645204754670559
8e-07,9e-08,1,9,0.9,1.9988492866261864,0.3463116480694889
1e-07,9e-08,1,1,0.0,1.9988475640375796,0.4655410655130554
1e-07,9e-08,2,2,0.0,1.9988331855512342,-0.19064158313596458
1e-07,6e-08,4,9,0.9,1.9988224685916431,0.2341771741560098
8e-07,5e-07,8,4,0.0,1.9988039574366039,-0.008376208698030019
4e-07,9e-08,2,8,0.9,1.998787508855223,0.292708675597179
3e-06,5e-07,8,6,0.9,1.998778628655553,0.6908172626094787
1e-07,6e-08,2,8,0.9,1.998770865356009,0.13918141917443505
2e-07,9e-08,4,8,0.9,1.9987685772904,0.28686665081906326
3e-06,2e-07,1,9,0.9,1.9987682220762806,0.5780827083247859
1e-07,9e-08,8,7,0.9,1.9987572165113723,0.19160931835853706
2e-07,6e-08,1,8,0.9,1.9987488275037002,0.14635706951101815
1.6e-06,1e-06,4,5,0.0,1.9987478431900445,0.014216208565543731
1e-07,9e-08,8,8,0.9,1.9987348664566855,0.2804525666344777
8e-07,9e-08,1,8,0.9,1.9987340490611707,0.2954761868031418
4e-07,1e-06,2,0,0.0,1.9987197237821739,0.668088955712459
4e-07,1e-06,8,1,0.0,1.9987154816095163,0.2939779060769616
1.6e-06,1e-06,4,4,0.0,1.9986809443334081,0.031415969225061735
3e-06,2e-07,1,4,0.0,1.998657520221791,-0.006818087966865005
2e-07,9e-08,4,7,0.9,1.9986383640750565,0.24441471935851866
2.65e-06,1e-06,4,1,0.0,1.998608427625833,0.05012458751416604
1e-07,6e-08,1,5,0.0,1.9986033909966423,-0.11317747817928803
3e-06,5e-07,4,1,0.0,1.9986007864329707,0.022700130519461292
1.6e-06,5e-07,4,4,0.0,1.9985915767437992,-0.00023548695324071556
2.65e-06,1e-06,2,5,0.0,1.9985886763489866,0.025052976970023733
2.65e-06,1e-06,2,4,0.0,1.9985570204762741,0.02557133319722582
3e-06,5e-07,8,7,0.9,1.998534930667218,0.8043299880900431
4e-07,9e-08,2,7,0.9,1.9985261506665286,0.2596789762644784
2e-07,6e-08,1,5,0.0,1.9985253998040093,-0.06850621745106833
3e-06,9e-08,1,2,0.0,1.9985252217599865,-0.0375647427845347
1e-07,6e-08,1,1,0.0,1.9985107366123434,0.5282775882579455
2e-07,5e-07,4,0,0.0,1.9984954386314684,0.6700688307738313
4e-07,6e-08,2,1,0.0,1.998466289111122,-0.07313654956624693
3e-06,5e-07,2,5,0.0,1.9984658454045126,0.04885392072025396
1.6e-06,5e-07,8,1,0.0,1.998443540634306,0.05471657108281247
1.6e-06,5e-07,8,2,0.0,1.9984332846841344,0.026310349301509106
8e-07,9e-08,2,5,0.0,1.9984320571042269,-0.07936887017700067
3e-06,5e-07,4,2,0.0,1.9984287030291843,0.038216267023740924
8e-07,9e-08,1,7,0.9,1.9984038999296392,0.264044104324629
3e-06,5e-07,2,4,0.0,1.9983920203550773,0.008681381722136172
4e-07,6e-08,1,2,0.0,1.9983400096413502,-0.08497756749517216
4e-07,9e-08,4,2,0.0,1.9983283362357795,-0.10524047806109282
2.65e-06,1e-06,4,2,0.0,1.9983194135123827,0.04266783651844852
4e-07,6e-08,1,5,0.0,1.9983146196411756,-0.08970073072469631
2e-07,9e-08,4,5,0.0,1.998309437686706,-0.15207607405909374
1.6e-06,1e-06,8,1,0.0,1.9982932774139037,0.06644853832486697
3e-06,5e-07,8,8,0.9,1.998253307720443,0.7997556608009475
2e-07,6e-08,1,2,0.0,1.9982322660355503,-0.05651489916876273
4e-07,9e-08,2,6,0.9,1.9982214270230787,0.1167752035415284
4e-07,9e-08,4,1,0.0,1.9982099438468945,-0.06429183099711633
8e-07,9e-08,2,1,0.0,1.9981873893237385,-0.09225729554826811
1.6e-06,9e-08,2,2,0.0,1.9981845031266616,-0.07081361604283665
2e-07,9e-08,4,2,0.0,1.998160379892255,-0.16220370400015616
2e-07,3e-08,1,9,0.9,1.9981552722472782,0.06411837411729
2e-07,4e-08,1,9,0.9,1.9981552722472782,0.06411837411729
1e-07,9e-08,2,1,0.0,1.9981476685643762,0.12316773967178485
1e-07,9e-08,4,5,0.0,1.998145065367939,-0.20173066299675546
8e-07,5e-07,1,0,0.0,1.9981446884866467,0.6648874441048866
1e-07,6e-08,1,6,0.9,1.9981258128699217,-0.002477721328140864
1.6e-06,1e-06,8,2,0.0,1.9981175468651475,0.014934557977406393
2e-07,6e-08,2,1,0.0,1.9980867070951074,-0.15648738193450362
2e-07,6e-08,4,9,0.9,1.9980864978989108,0.22774310720245616
4e-07,9e-08,4,5,0.0,1.99805817677148,-0.1079097565941719
1e-07,3e-08,2,9,0.9,1.9980259570274375,0.06271206045062776
1e-07,4e-08,2,9,0.9,1.9980259570274375,0.06271206045062776
8e-07,9e-08,1,6,0.9,1.9980242178580851,0.15089837604225528
1.6e-06,6e-08,1,1,0.0,1.9980147762065426,-0.06576321054867296
8e-07,6e-08,1,2,0.0,1.9980046554219872,-0.08913866528955539
3e-06,5e-07,8,9,0.9,1.9979950462774703,0.802978835954009
3e-06,9e-08,1,1,0.0,1.9979556948317765,0.008650962762915326
4e-07,6e-08,2,9,0.9,1.9979539928137917,0.22676924578818056
1e-07,9e-08,8,6,0.9,1.9979456361958063,0.11234707820583834
1e-07,6e-08,1,2,0.0,1.9979333713003502,-0.08283991428489113
2e-07,9e-08,8,9,0.9,1.997925512815172,0.3311989815717308
1.6e-06,5e-07,8,5,0.0,1.9979213684497616,0.04058804024218954
2e-07,6e-08,1,7,0.9,1.9979089095799818,0.09131916860396548
8e-07,5e-07,2,0,0.0,1.997900227941998,0.6681099083078292
8e-07,6e-08,1,9,0.9,1.997891421216415,0.2357127391635252
2e-07,9e-08,4,1,0.0,1.9978697856071375,-0.20478922145877465
1.6e-06,5e-07,1,0,0.0,1.99781901835448,0.6652319172704093
8e-07,9e-08,2,9,0.9,1.9978004772068452,0.3576297368028447
4e-07,6e-08,1,8,0.9,1.9977838764199636,0.14992756396172524
4e-07,9e-08,4,9,0.9,1.9977716641456964,0.3453353726681781
1e-07,1e-06,8,0,0.0,1.9977702025306214,0.6652403539132142
1e-07,6e-08,2,7,0.9,1.997733512397544,0.06450984898549787
1e-07,6e-08,8,9,0.9,1.9977283052132957,0.2358340398788567
3e-06,9e-08,1,5,0.0,1.997720194436162,-0.028609243492283554
8e-07,9e-08,4,2,0.0,1.9977200298001214,-0.07572735918883411
2e-07,6e-08,2,8,0.9,1.9976607870486607,0.14466205791801698
1.6e-06,9e-08,1,9,0.9,1.9976536957549527,0.3649823388177191
1e-07,9e-08,4,2,0.0,1.9976493889540035,-0.17511335627315006
8e-07,9e-08,2,8,0.9,1.9976196798961503,0.3006632086380769
4e-07,9e-08,4,8,0.9,1.9975880433982875,0.29731657155214597
2e-07,9e-08,8,8,0.9,1.997560060134166,0.2906223601120617
2e-07,3e-08,1,1,0.0,1.9975306891932854,0.16775661214080873
2e-07,4e-08,1,1,0.0,1.9975306891932854,0.16775661214080873
1.6e-06,9e-08,2,5,0.0,1.997521278759254,-0.042458998606608844
3e-06,9e-08,2,2,0.0,1.997478409250616,-0.06416262629784741
4e-07,3e-08,1,1,0.0,1.9974681531543172,-0.15822080762759383
4e-07,4e-08,1,1,0.0,1.9974681531543172,-0.15822080762759383
1e-07,3e-08,1,1,0.0,1.9974573873220394,0.6099781058462644
1e-07,4e-08,1,1,0.0,1.9974573873220394,0.6099781058462644
1e-07,6e-08,2,1,0.0,1.9974332557753456,0.15639829469648758
8e-07,6e-08,1,5,0.0,1.9974136152831572,-0.08751638168425724
2.65e-06,1e-06,4,5,0.0,1.9974008872228297,0.051708358079355476
1e-07,6e-08,4,8,0.9,1.9973658586274503,0.13728269680248617
1.6e-06,9e-08,1,8,0.9,1.997344765382686,0.3047730736657139
1.6e-06,2e-07,1,0,0.0,1.9973317969382944,0.6636226288721817
3e-06,5e-07,8,1,0.0,1.9973316962885939,0.05756334929013007
2e-07,9e-08,8,7,0.9,1.9973199446808283,0.22829812771417696
3e-06,5e-07,4,5,0.0,1.9973166761337116,0.07631217792493716
8e-07,1e-06,2,0,0.0,1.9972971795477619,0.6663205509569653
1.6e-06,1e-06,8,4,0.0,1.997270587888427,0.018887280932138317
1.6e-06,1e-06,8,5,0.0,1.997215914411191,0.040739089614861834
3e-06,5e-07,1,0,0.0,1.997207114105554,0.6655327129534288
2.65e-06,1e-06,8,1,0.0,1.9971983200243855,0.05276577941248717
2.65e-06,1e-06,1,0,0.0,1.9971957760401473,0.36093635481426417
2e-07,6e-08,2,5,0.0,1.9971823080398583,-0.09317865063140474
1.6e-06,5e-07,8,4,0.0,1.997156406294895,0.01685326613624838
3e-06,2e-07,1,0,0.0,1.9971040004135436,0.6656477508344103
4e-07,9e-08,4,7,0.9,1.9970402754309386,0.2706672203855872
2e-07,1e-06,8,0,0.0,1.997023137180721,0.6675626070247493
8e-07,9e-08,4,5,0.0,1.9970031979164211,-0.08674855497800549
4e-07,6e-08,2,2,0.0,1.996961688484486,-0.10359695003923342
8e-07,9e-08,2,7,0.9,1.996942401027482,0.26819477555134064
1e-07,6e-08,2,5,0.0,1.996933544549701,-0.10772995728330537
2.65e-06,1e-06,4,4,0.0,1.996932427446735,0.02236254690086381
8e-07,6e-08,2,1,0.0,1.9968710287251752,0.22456314814994605
3e-06,6e-08,1,1,0.0,1.99684253234727,-0.025286320970264176
3e-06,5e-07,4,4,0.0,1.996824258291165,0.010150499990967288
3e-06,5e-07,8,2,0.0,1.996812777504455,0.03505160720903944
4e-07,5e-07,2,0,0.0,1.9967956172383274,0.667632770712825
1.6e-06,6e-08,1,2,0.0,1.996779831821789,-0.07289133641747514
3e-06,9e-08,2,1,0.0,1.9967686966398808,-0.05294326116408832
2.65e-06,1e-06,8,2,0.0,1.9967436305966977,0.020165849340049502
4e-07,6e-08,2,5,0.0,1.996730152121676,-0.09125062245360804
4e-07,9e-08,8,2,0.0,1.9967089078839244,-0.10551847608029907
2e-07,9e-08,8,5,0.0,1.9966948237745359,-0.16366855197707597
2e-07,9e-08,8,6,0.9,1.9966791331002434,0.11083012661252128
1.6e-06,5e-07,2,0,0.0,1.996672993248832,0.6688751514918169
4e-07,9e-08,1,4,0.0,1.9965915546951891,-0.279864329815821
1.6e-06,9e-08,1,7,0.9,1.9965830718604596,0.2834453125106994
2e-07,6e-08,2,2,0.0,1.996564244899441,-0.07563859712650178
1.6e-06,9e-08,2,1,0.0,1.9965342999876108,0.032582038133627256
2e-07,4e-08,2,9,0.9,1.9965293490648393,0.06656160070386626
2e-07,3e-08,2,9,0.9,1.9965293490648393,0.06656160070386626
1e-07,9e-08,4,1,0.0,1.9965202575329897,0.07658835095301297
1.6e-06,1e-06,2,0,0.0,1.9964941906419018,0.6656658161458509
8e-07,9e-08,4,1,0.0,1.9964642114587257,-0.09351890495774573
1.6e-06,9e-08,4,2,0.0,1.9964384025431408,-0.06924033121804296
4e-07,9e-08,4,6,0.9,1.9963945688532945,0.1149159179270568
2e-07,6e-08,4,1,0.0,1.9963406440818354,-0.09569365812773967
4e-07,9e-08,8,9,0.9,1.9963251438264984,0.351519479875449
1e-07,9e-08,8,5,0.0,1.9962945148575522,-0.19532445840616242
4e-07,4e-08,1,9,0.9,1.99620081577992,0.06325247367158639
4e-07,3e-08,1,9,0.9,1.99620081577992,0.06325247367158639
4e-07,9e-08,8,5,0.0,1.996139891506121,-0.06514695163740358
2e-07,9e-08,8,1,0.0,1.9961056990412236,-0.14180416986734445
2e-07,9e-08,8,2,0.0,1.9960392035087078,-0.11862667119412706
2e-07,9e-08,1,4,0.0,1.9960225927390678,-0.2627341909001395
1e-07,3e-08,4,9,0.9,1.9960188408019437,0.06342647385161397
1e-07,4e-08,4,9,0.9,1.9960188408019437,0.06342647385161397
1.6e-06,6e-08,1,5,0.0,1.996006474123583,-0.06577550801827992
1.6e-06,6e-08,2,1,0.0,1.9959610194075545,-0.026398443636813762
8e-07,9e-08,2,6,0.9,1.9959440527642023,0.14975087746326596
2e-07,4e-08,2,1,0.0,1.9959107984452515,-0.12802445231436899
2e-07,3e-08,2,1,0.0,1.9959107984452515,-0.12802445231436899
2e-07,6e-08,8,9,0.9,1.9959004786379466,0.22884826170113554
8e-07,6e-08,2,2,0.0,1.995860086127005,-0.0628121482937326
4e-07,6e-08,1,7,0.9,1.9958126040625186,0.10843935554770602
4e-07,6e-08,4,9,0.9,1.9957924000029472,0.2274536598927835
1.6e-06,6e-08,1,9,0.9,1.9957179812729422,0.2481387535371452
1e-07,6e-08,4,7,0.9,1.995689800135814,0.056687050905707054
8e-07,9e-08,1,4,0.0,1.9956870600293761,-0.2584477108970844
1e-07,6e-08,2,2,0.0,1.99568520404992,-0.09883512491169799
1.6e-06,1e-06,1,0,0.0,1.9956764218056378,0.6612252680100323
8e-07,9e-08,8,2,0.0,1.9956555601993298,-0.09734104567291113
8e-07,6e-08,2,9,0.9,1.9956322281892416,0.23651679890587646
2e-07,6e-08,2,7,0.9,1.9956256434017228,0.09632696002815631
2e-07,6e-08,4,8,0.9,1.9954714460374237,0.14295141252173632
4e-07,9e-08,2,1,0.0,1.9954290231002318,-0.1300254605518114
8e-07,9e-08,4,9,0.9,1.9954228669089815,0.3634640281149337
3e-06,9e-08,1,9,0.9,1.9953786721507754,0.3909418582359987
4e-07,4e-08,2,1,0.0,1.9953499442925495,-0.10158815259056753
4e-07,3e-08,2,1,0.0,1.9953499442925495,-0.10158815259056753
1.6e-06,9e-08,4,5,0.0,1.9953196524559786,-0.0684598212392089
8e-07,6e-08,1,8,0.9,1.9953166432728942,0.15705306067395874
1.6e-06,9e-08,1,6,0.9,1.9953048329513876,0.23749461228053034
4e-07,6e-08,2,8,0.9,1.9952660971767717,0.14954689675435506
4e-07,9e-08,8,8,0.9,1.9952653188092335,0.29927974446964567
1e-07,9e-08,8,2,0.0,1.9952649345172215,-0.2001441528121789
1e-07,6e-08,8,8,0.9,1.995177976124659,0.13762633239811356
3e-06,9e-08,4,2,0.0,1.9950938181886895,-0.061898623959398935
3e-06,9e-08,2,5,0.0,1.9950822668913228,-0.044177185081010095
1e-07,6e-08,4,1,0.0,1.9950375705534125,0.12942951012569126
1.6e-06,9e-08,2,9,0.9,1.9950323443880602,0.3723225807586904
1e-07,4e-08,2,1,0.0,1.9950282909687829,0.6098634095674145
1e-07,3e-08,2,1,0.0,1.9950282909687829,0.6098634095674145
3e-06,5e-07,2,0,0.0,1.9950087710255875,0.6658198076580104
8e-07,9e-08,4,8,0.9,1.9949794140905486,0.30378874586190596
2e-07,6e-08,1,6,0.9,1.9949174836155918,-0.0019153951060756902
3e-06,9e-08,1,8,0.9,1.994810132390962,0.3075010988606591
1e-07,6e-08,2,6,0.9,1.9947813951389137,-0.00294778626108938
1e-07,9e-08,1,4,0.0,1.9947187296152447,-0.27824036676801556
8e-07,6e-08,2,5,0.0,1.994693595590915,-0.08448800609202956
2e-07,5e-07,8,0,0.0,1.9946834062281744,0.6682371160684079
3e-06,6e-08,1,2,0.0,1.9946723471971413,-0.05563310474602956
1.6e-06,9e-08,2,8,0.9,1.9946354818652008,0.30875509480734437
1.6e-06,5e-07,4,0,0.0,1.9944875901947134,0.6670624255707887
3e-06,5e-07,8,5,0.0,1.9944829991452984,0.04309363252658527
8e-07,9e-08,1,1,0.0,1.9944730615664383,-0.07980546122910726
2.65e-06,1e-06,8,5,0.0,1.9944688516089872,0.05135166605839536
2e-07,6e-08,4,5,0.0,1.994413175254919,-0.06238742637536876
4e-07,9e-08,8,7,0.9,1.9941386826370482,0.26839256612684037
3e-06,9e-08,4,1,0.0,1.9941211426894174,-0.038439398161649874
8e-07,9e-08,8,5,0.0,1.9941036840808,-0.0924822263613706
2e-07,9e-08,1,0,0.0,1.994024741401493,0.422892566494638
2.65e-06,1e-06,8,4,0.0,1.9939878319299875,0.018213584375932346
3e-06,6e-08,2,1,0.0,1.9938563536196436,-0.06631463440939378
1e-07,6e-08,4,5,0.0,1.9938487505260578,-0.10344975912944088
4e-07,6e-08,4,2,0.0,1.9938481737999196,-0.07965627673823772
8e-07,9e-08,4,7,0.9,1.9938203864250341,0.27347024785780644
2.65e-06,1e-06,2,0,0.0,1.9937096727920658,0.6658135453401955
1.6e-06,9e-08,1,4,0.0,1.993613324976263,-0.23523902562317478
4e-07,1e-06,8,0,0.0,1.9934957561784994,0.6694094644797424
4e-07,6e-08,1,6,0.9,1.9934757102422573,-0.005098483449212765
1.6e-06,9e-08,2,7,0.9,1.993376581941631,0.2804195516818825
4e-07,5e-07,4,0,0.0,1.9933723058552069,0.6661157152908825
4e-07,6e-08,4,5,0.0,1.993334231066358,-0.078236664888095
2e-07,9e-08,1,6,0.9,1.9932312496372007,0.10553007325821123
3e-06,5e-07,8,4,0.0,1.9932201266845084,0.010607162051144647
1.6e-06,6e-08,2,2,0.0,1.9932120637953044,-0.06609191817358528
2e-07,6e-08,4,2,0.0,1.9932030566046657,-0.09071789847576783
4e-07,9e-08,8,6,0.9,1.9931240328819313,0.11924415942373728
1.6e-06,9e-08,8,2,0.0,1.9931022548551034,-0.07229952625137825
2e-07,4e-08,4,9,0.9,1.9931000972781827,0.06908962804742941
2e-07,3e-08,4,9,0.9,1.9931000972781827,0.06908962804742941
8e-07,3e-08,1,9,0.9,1.9929299749628924,0.06622508224279217
8e-07,4e-08,1,9,0.9,1.9929299749628924,0.06622508224279217
4e-07,9e-08,2,4,0.0,1.9928626802519154,-0.283231411008968
4e-07,4e-08,2,9,0.9,1.9927585460265995,0.06258319662322565
4e-07,3e-08,2,9,0.9,1.9927585460265995,0.06258319662322565
2e-07,6e-08,8,1,0.0,1.9927203100280628,-0.17890832375372057
3e-06,9e-08,1,7,0.9,1.992684193836309,0.2890281516313906
1.6e-06,1e-06,4,0,0.0,1.9925454773912528,0.6649825725498473
4e-07,5e-07,8,0,0.0,1.9924503912887943,0.6685074071787735
4e-07,6e-08,8,9,0.9,1.9924417350427468,0.22760125982915175
8e-07,1e-06,4,0,0.0,1.9924166847585192,0.6652831713723601
8e-07,6e-08,4,1,0.0,1.9922517054060669,0.1723404861639546
8e-07,9e-08,4,6,0.9,1.9922212443953005,0.1503889821573854
8e-07,6e-08,4,9,0.9,1.9922171268245266,0.23678828876193028
1e-07,4e-08,8,9,0.9,1.9920113186599082,0.06504877413719776
1e-07,3e-08,8,9,0.9,1.9920113186599082,0.06504877413719776
8e-07,9e-08,8,1,0.0,1.9919315380423264,0.3263663801485708
8e-07,6e-08,4,2,0.0,1.9919050460028447,-0.08319108690524168
3e-06,6e-08,1,5,0.0,1.991880410689238,-0.03888708081187375
1.6e-06,6e-08,2,5,0.0,1.991871731670828,-0.05207509718901249
2e-07,9e-08,2,4,0.0,1.9918131709781353,-0.26272557355903725
2e-07,3e-08,4,1,0.0,1.9917802696666798,-0.08302310851660899
2e-07,4e-08,4,1,0.0,1.9917802696666798,-0.08302310851660899
8e-07,1e-06,8,0,0.0,1.991759297109733,0.6658757874673434
1e-07,9e-08,8,1,0.0,1.9916734679726216,0.09975323713170337
1.6e-06,6e-08,4,1,0.0,1.9916520524789436,-0.04657678484417971
8e-07,9e-08,2,4,0.0,1.9916054409344213,-0.25137606528817336
8e-07,9e-08,8,9,0.9,1.9915648057584776,0.3670951141577584
1.6e-06,3e-08,1,1,0.0,1.9915131155967258,-0.016059023126325567
1.6e-06,4e-08,1,1,0.0,1.9915131155967258,-0.016059023126325567
1e-07,3e-08,4,1,0.0,1.9914006953832621,0.2456131748537591
1e-07,4e-08,4,1,0.0,1.9914006953832621,0.2456131748537591
1e-07,6e-08,8,7,0.9,1.9913770650807756,0.04680490001820245
2e-07,6e-08,4,7,0.9,1.991368685074051,0.10664476493531264
4e-07,3e-08,4,1,0.0,1.9912676303758547,-0.11066339036730721
4e-07,4e-08,4,1,0.0,1.9912676303758547,-0.11066339036730721
3e-06,9e-08,4,5,0.0,1.9912098504639875,-0.050485439846642444
2e-07,6e-08,8,8,0.9,1.9911860314399923,0.14377102776627587
1e-07,6e-08,4,2,0.0,1.9911307793936728,-0.08101409357216194
4e-07,6e-08,2,7,0.9,1.991007819807659,0.10107814951530514
8e-07,5e-07,8,0,0.0,1.9909558341222606,0.6675830907030018
8e-07,6e-08,1,7,0.9,1.9909132916542114,0.11396755413858943
